S 1 : ['o2', 'm8', 'j2', 'v9', 's5', 'm8', 'f3', 'g0', 'w0', 'm8', 'j2', 's1', 'n0', 'j0', 's7', 'o2', 'r7', 'l0', 't6', 'n2', 'f0', 'u9', 'm3', 'w0', 'd2', 'v8', 't9', 'r6', 'r3', 'o5', 'b5', 'g4']
S 127 : ['a5', 'y8', 'r0', 'v1', 't7', 'b7', 'o9', 'b5', 'd8', 'j5', 'j8', 'e8', 'n1', 'j8', 't9', 'n3', 'c4', 'q3', 'p1', 'h5', 'e8', 'm1', 'r1', 'g1', 't3', 'o5', 'b5', 'i8', 'l1', 't5', 'e7', 'o4']
R 127 : ['e5', 'b4', 'q8', 'u7', 'p7', 'p7', 'c3', 'p7', 'a9', 'p7', 'u5', 'i4', 'm5', 'y3', 'c3', 'j6', 'f5', 'e5', 'a5', 'h0', 'k0', 'x8', 'a9', 'w0', 'a3', 'a8', 'q5', 'o0', 'h1', 'o0', 'b0', 'a8']
S 128 : ['i5', 'u9', 'e4', 'r3', 't4', 's4', 'a8', 'x9', 'y1', 'r6', 'c7', 'p1', 'u2', 'i9', 'q0', 'a3', 'y3', 'm6', 'q2', 'l3', 'p0', 's4', 'u9', 'h5', 'a0', 't3', 'f5', 'g2', 'v8', 'c1', 'w0', 'p0']
R 128 : ['q4', 'i8', 'h9', 'n7', 'c7', 'q4', 'w0', 'k6', 'i8', 'l6', 'd7', 'i8', 'v9', 'r4', 'r4', 'a4', 'h1', 'g6', 'h0', 'a7', 'l2', 'd3', 'u7', 'a4', 'x3', 'i2', 'h1', 'k1', 'h6', 'n1', 'q4', 'u5']
S 129 : ['l5', 'o0', 'x7', 'k2', 'k2', 'i4', 'g5', 'f5', 'g9', 'w8', 'o6', 'p0', 'e5', 'q4', 'd0', 'j1', 't1', 'f5', 's2', 'u5', 'l3', 'h2', 't0', 'd6', 'p3', 'd3', 'b7', 'k7', 't6', 'u1', 'h7', 'v7']
R 129 : ['m7', 'l3', 'g4', 'u2', 'a4', 'f1', 't4', 'q4', 'd9', 'b3', 'x3', 'q3', 's7', 'u5', 'l4', 'i4', 'l2', 'g3', 'l0', 'i8', 'q1', 'l5', 's7', 'l2', 'j4', 'y2', 'i8', 'c3', 'c0', 'u8', 'm1', 'k1']
S 130 : ['r8', 'w6', 'q2', 'p0', 'n7', 'l5', 'r3', 'f5', 'q1', 'e7', 'p1', 'g8', 's0', 'p8', 'u0', 'a8', 'c5', 'w2', 'x3', 'i1', 'e9', 'g6', 'r4', 't9', 'y9', 'o9', 't9', 'y7', 'r3', 'q6', 'v8', 't7']
R 130 : ['a6', 'a9', 'c6', 'k1', 'l3', 'o0', 'm5', 'n8', 'v4', 'i8', 'r3', 'x8', 'q3', 'f5', 'x8', 'k1', 'y7', 'j6', 'h9', 'e5', 'o0', 'l2', 'd1', 'b4', 'e5', 'h0', 'o2', 'q4', 'h6', 'e6', 'a7', 'r4']
S 131 : ['p0', 'h3', 'g5', 'b1', 's1', 'j7', 'd4', 'g1', 'h5', 'e1', 'o6', 'g0', 'v3', 'k8', 'o0', 'f7', 'v5', 'u0', 'i3', 'd3', 'i7', 't6', 't4', 'i2', 'o4', 'e0', 'r1', 'w9', 'h5', 't7', 'l7', 'y0']
R 131 : ['q4', 'a9', 'j6', 'r7', 'g9', 'o0', 'i8', 'y1', 'q5', 'f5', 'd3', 'k0', 'k1', 'u7', 'l8', 'l3', 'a2', 'i8', 'p7', 'k8', 'l0', 'g9', 'y2', 'd7', 'b4', 'q5', 'c3', 'b3', 'r4', 'd0', 'u7', 'v8']
S 132 : ['p9', 'c2', 'r8', 'e2', 'c3', 'b0', 'p7', 'v6', 'w4', 'w6', 'd7', 'c8', 'g2', 't1', 'p2', 'y0', 'n4', 'q9', 's1', 'r4', 'v0', 'x7', 'm5', 'x3', 'k0', 'l1', 'q1', 'p7', 'x7', 'v6', 'y0', 'f2']
R 132 : ['t7', 'n5', 't4', 'g9', 'i0', 'a5', 'a9', 'y7', 'e6', 'n8', 'g1', 'y1', 'a4', 'r4', 'c6', 'y1', 'd3', 'c5', 'c6', 'v8', 'w7', 'i8', 'u2', 'p1', 'n5', 'u2', 'o7', 'r2', 'j6', 'f4', 'n7', 'a9']
S 133 : ['t0', 'k1', 'b8', 'h6', 'g8', 'f2', 'e3', 'u8', 'i9', 'u5', 'x7', 'h4', 'w8', 'f8', 'u6', 'c8', 'l2', 'u1', 'c5', 'w7', 'd5', 'q1', 'b1', 'c9', 'n2', 'd8', 'g2', 't7', 'v1', 't9', 'g7', 'c1']
R 133 : ['e5', 'l5', 'e6', 'g4', 'l8', 'm8', 'p1', 'i8', 'q8', 'x0', 'x8', 'a4', 'e5', 'r7', 'd3', 'p1', 'i2', 'm1', 'o0', 'n7', 'n4', 'p9', 'm9', 'm5', 'r3', 'v8', 'a7', 'd6', 'q1', 'o0', 'm6', 'u2']
S 134 : ['e2', 'w0', 'q6', 'l8', 'r0', 'x1', 'a7', 'u2', 'w8', 'u5', 'e5', 'i1', 'o5', 'k4', 's1', 'r1', 't8', 't5', 'b5', 'f8', 'x4', 'q4', 's8', 'e7', 'm7', 'm9', 'g8', 'v9', 'g9', 'j2', 'l0', 't0']
R 134 : ['y3', 'i3', 'n7', 'i6', 'd8', 'i8', 'e5', 'i8', 'a8', 'g4', 'k3', 'i8', 'c0', 'i4', 'f5', 'l4', 'd1', 'm1', 'd3', 'l3', 'k7', 'a9', 'e5', 'i0', 'k6', 'g9', 'l5', 'j3', 'h9', 'x3', 'a7', 'c3']
S 135 : ['o0', 's1', 'v7', 'c9', 'i8', 'b8', 'x4', 'x2', 'f2', 'x8', 'g7', 'k6', 'r8', 'n2', 'a3', 'c7', 'g0', 's1', 'i1', 's9', 'l6', 'y8', 'r5', 'j2', 'w7', 'y9', 'e3', 'i5', 'm7', 't2', 'm0', 'l0']
R 135 : ['r0', 'p9', 'd1', 'm5', 'o0', 'l6', 'a4', 'b3', 'k7', 'a5', 'm5', 'y7', 'u8', 'd3', 'm8', 'q0', 'm9', 'r3', 'q5', 'i3', 'v8', 'a8', 'a7', 'n6', 'a4', 'g9', 'y1', 'd8', 'a6', 'g9', 'j3', 'd6']
S 136 : ['b0', 'n4', 'o5', 'e6', 'm8', 'w4', 't5', 'p4', 'i5', 'w1', 'r0', 'e9', 'r0', 'x9', 'n2', 'a2', 'l4', 'i2', 'a1', 'o6', 't0', 'g5', 'g2', 'w4', 'f8', 'n5', 'a5', 'n3', 'v8', 't0', 'e3', 'f1']
R 136 : ['p8', 'e5', 'k1', 'h3', 'c1', 'g4', 'p7', 'k0', 'y3', 'y2', 'a2', 'n7', 't7', 'm8', 'r5', 'a4', 'u1', 'c7', 'r3', 'a9', 'v8', 'w7', 'x8', 'a9', 'e5', 'g4', 'a4', 'x8', 'i8', 'i4', 'y3', 'u7']
S 137 : ['y6', 'c4', 'v4', 'd3', 'b6', 'g3', 't4', 'n5', 'o4', 'o1', 'd7', 'c6', 'l7', 'o7', 'c5', 'k9', 'u8', 'n0', 'a5', 'w7', 'o2', 'p2', 'o4', 'q3', 'q5', 'l1', 'h9', 'b2', 'j9', 'b2', 'b3', 'n3']
R 137 : ['m9', 'd9', 'j6', 'p4', 'w3', 'b0', 'b0', 'i9', 'p7', 'r4', 'd7', 'b0', 'u4', 'e8', 'n6', 'k0', 'm5', 'q5', 'a7', 'd3', 'x0', 'q5', 'w7', 's9', 'n5', 'h3', 'l3', 'h1', 'r7', 'r7', 'a5', 'm2']
S 138 : ['t3', 'u4', 'o9', 'c9', 'x9', 'h1', 'o2', 's0', 'e7', 'k4', 'm7', 'j7', 'w3', 'u6', 'g6', 'n2', 'l5', 'l0', 'b7', 'o9', 'j7', 'c0', 'p4', 'r7', 'q4', 'w2', 'm2', 'j7', 'f2', 'r4', 'g1', 'j4']
R 138 : ['s1', 'x8', 'n8', 'v4', 'c6', 'a4', 'f5', 'g6', 'o2', 'w2', 'r6', 'o0', 'i8', 'p7', 'c3', 'r7', 'u7', 'w0', 'k8', 'q3', 'k8', 'd8', 'd3', 'x0', 'a7', 'd6', 'j3', 'o0', 'k8', 'x3', 'd3', 'r3']
S 139 : ['b5', 'j9', 'm6', 'v2', 'o7', 'i5', 'o0', 'i5', 'q4', 'b0', 'i9', 'e2', 'w1', 'y1', 'b7', 'b5', 'r2', 'h5', 'j9', 'k3', 'w4', 'd6', 'f1', 'e6', 'a8', 'v8', 'n1', 'q4', 'd6', 'o4', 'n3', 'h0']
R 139 : ['a8', 'r0', 'i2', 't7', 'b3', 'u7', 'a8', 'x3', 'a9', 'n6', 'i8', 'g6', 'p4', 'a4', 'c3', 'a3', 'a3', 'a4', 'x3', 'i8', 'p8', 'p4', 'q5', 'i8', 'c1', 'k0', 'h6', 'm6', 'i8', 'r5', 'h0', 'i0']
S 140 : ['h6', 'w8', 'g5', 't4', 'i7', 'i7', 's1', 'v2', 'e4', 'a3', 'l6', 'o2', 'p7', 'a6', 'v5', 'e7', 'b5', 's4', 't4', 't9', 's4', 'n9', 'x9', 'f7', 'n2', 'w5', 'n4', 's5', 'b2', 'f7', 'e7', 'a1']
R 140 : ['f5', 'b0', 'g9', 'a4', 'r4', 'x8', 'a9', 'u1', 'r7', 'c6', 'd7', 'r4', 'n5', 'u7', 'r3', 'g9', 'e5', 'a9', 'h0', 'm6', 'c8', 'a7', 'n1', 'f5', 'v8', 'n6', 'm1', 'k1', 'a8', 'g9', 'd7', 'v8']
S 141 : ['x7', 't1', 'o8', 'i2', 'y6', 'l6', 'd5', 'f1', 'd8', 'p3', 'd0', 'n1', 'g5', 'j5', 'm2', 'v4', 'n4', 'x1', 'f3', 'k6', 'm0', 'w6', 'j2', 'p2', 'l0', 'o4', 'c6', 'y1', 'y9', 'u2', 'h6', 'a5']
R 141 : ['a2', 'k6', 'm1', 'x8', 'd8', 'a5', 'a4', 'r4', 'p8', 'k1', 'u2', 'n6', 'n5', 'm6', 'i8', 'b4', 'a7', 'r4', 'r0', 't4', 'a4', 'i3', 'p7', 'j4', 'a9', 'a8', 'a3', 'x8', 't6', 'v8', 'q5', 'a6']
S 142 : ['k3', 'k8', 'o2', 'r0', 'i9', 't9', 'r0', 'k7', 'q5', 'd0', 'r3', 'i8', 'u2', 'h0', 'j4', 'u0', 'm7', 'h7', 'v2', 't7', 't9', 'w3', 'u4', 'y5', 'o9', 't6', 'y6', 'n9', 'u3', 'k5', 'w5', 'v4']
R 142 : ['k1', 'x8', 'i4', 'l0', 'r7', 'j3', 's1', 'a5', 'm1', 'y3', 'k6', 'a3', 'm6', 'c8', 'h0', 'w2', 'y3', 'w3', 'c2', 'a7', 'a7', 'o0', 'a4', 'e5', 'o0', 'e5', 'i2', 'm7', 'b4', 'i7', 'r4', 'f5']
S 143 : ['y8', 'c9', 'l4', 'y4', 'e6', 'v0', 'x0', 'q1', 'h7', 'e7', 'd5', 'w0', 'q3', 'l1', 'f5', 'm9', 'c8', 'f8', 'o4', 'p5', 'o5', 'h3', 'r3', 'v4', 'q5', 'm4', 'y7', 'b8', 'e0', 'k3', 'y0', 'v4']
R 143 : ['q5', 'e6', 'y1', 'l2', 'a4', 'c7', 'd6', 'd3', 'r4', 'a3', 'm5', 'i8', 'p9', 'f5', 'h9', 'd7', 'p1', 'k1', 'c5', 'i4', 'a4', 'j6', 'r4', 'c7', 'a8', 'm7', 'r5', 'w3', 'r4', 'r3', 'e5', 'b0']
S 144 : ['b2', 'n6', 'e3', 'u9', 'v6', 'i8', 'k3', 'c5', 'a5', 'x8', 'x6', 'q2', 'e7', 'k6', 'd8', 't1', 'r2', 'p9', 's2', 'v1', 'o6', 'g8', 'a3', 'o0', 'x3', 'j2', 'y7', 'c2', 'w0', 'b4', 'i1', 'i5']
R 144 : ['r2', 'a4', 'n5', 'a5', 'g3', 'a9', 'b0', 'b3', 'a7', 'm8', 't4', 'a4', 'q8', 'y2', 'a4', 'm5', 'x8', 'a8', 'r0', 'i3', 'c6', 'd1', 'o6', 'r3', 'd3', 'a3', 'h9', 'f5', 'x8', 'a7', 'p7', 'h1']
S 145 : ['y5', 'f9', 'd2', 'p8', 'i3', 'b5', 'h8', 'o8', 'm8', 'v8', 'o9', 'y5', 'u3', 'j3', 'h0', 'y6', 'f1', 'c8', 'l2', 'n8', 'p9', 'u9', 'n4', 'd3', 'j2', 'y5', 'x6', 'i2', 'd7', 'f1', 'x3', 'u1']
R 145 : ['a2', 'a4', 'i7', 'o0', 's4', 'p1', 's6', 'i3', 'q1', 'o8', 'x8', 'h1', 'c2', 'a9', 'l3', 'p7', 'v8', 'p1', 'm6', 'a7', 't6', 'i7', 'w7', 'a8', 'j6', 'i7', 'x8', 'i8', 'i8', 'p8', 'w7', 'p8']
S 146 : ['v9', 'l1', 'r9', 'p7', 't9', 's1', 'h9', 'k7', 'x9', 'y7', 'l5', 'y2', 'l3', 'k5', 'r9', 'g7', 'l0', 'h6', 'd5', 'g1', 'v0', 'q0', 'p0', 's5', 'h4', 'p4', 'g1', 'a9', 'f8', 'f5', 'y4', 'r5']
R 146 : ['c7', 'f8', 'j6', 'a4', 'd8', 'q4', 'i4', 'e5', 'u5', 'c6', 'n3', 'r3', 'g9', 'p7', 'n4', 'p7', 'i8', 's1', 'm5', 'u4', 'l2', 'u7', 's1', 'n5', 'a4', 'q4', 'c5', 'q3', 'm1', 'm6', 'v8', 'e5']
S 147 : ['j3', 'f1', 'w1', 'l6', 'v4', 'q1', 'v2', 'n0', 'h5', 'j0', 'q4', 'w5', 'q6', 'y6', 'h0', 'a3', 'i6', 't2', 'u6', 'k5', 'x4', 'u9', 'r7', 'w6', 'o9', 'd9', 't2', 'p4', 't0', 'x6', 'j6', 'v1']
R 147 : ['e6', 'y0', 'o0', 'p8', 'm1', 'x0', 'g4', 'n6', 'u7', 'k7', 'x3', 'r4', 'c1', 's6', 'h1', 'd3', 'x8', 'd3', 'h0', 'a7', 'q0', 'c8', 'q3', 'q8', 'r4', 'i8', 'u7', 'l3', 'e8', 'm6', 'q0', 'a7']
S 148 : ['j5', 'g8', 'e8', 'g2', 'k2', 'd3', 'o1', 's9', 's1', 'j2', 'n3', 'm4', 'o2', 'x7', 'c6', 'y7', 'y6', 'v9', 't7', 't3', 'e4', 'd1', 'p0', 'r4', 'j0', 'q1', 'v3', 'y6', 'u5', 't8', 'o4', 'p5']
R 148 : ['u2', 'b6', 's7', 'o0', 'n8', 'b4', 'q5', 'r3', 'n7', 'n1', 'y0', 'y1', 'k3', 'k0', 'w0', 'a7', 'l5', 'r7', 'a4', 'i3', 'a7', 'a7', 'n5', 'g9', 'e6', 'q4', 'd0', 'a9', 'a8', 'l3', 'x0', 'i8']
S 149 : ['l6', 'o3', 'q9', 'r3', 'n8', 'j0', 'a0', 'd3', 'h0', 'y7', 'q5', 'c6', 'm6', 's8', 'v6', 'm3', 's0', 'n4', 'g8', 'w0', 'q5', 'p2', 'd1', 'e6', 'a4', 'a7', 'r4', 'h9', 'f3', 'o3', 'p4', 'x9']
R 149 : ['a5', 'n8', 'w3', 'n6', 'u4', 'n5', 'n5', 'r3', 's4', 'g6', 'i8', 'd1', 'v8', 'y0', 'd1', 'r5', 'x3', 'm1', 'l3', 'd3', 'b6', 'k1', 'f4', 'a7', 'u7', 'w3', 'c6', 'r0', 'a4', 'n7', 'h6', 'm6']
S 150 : ['o5', 'p2', 'p5', 't5', 'e6', 'p2', 'u8', 'm8', 'c2', 'o2', 'y9', 'j1', 'h2', 'y8', 'w7', 'i1', 'x2', 'j3', 'y9', 'q1', 'j5', 'b8', 'u3', 'n7', 'f2', 'b6', 's7', 'n5', 'g4', 'j6', 'x9', 'q6']
R 150 : ['h3', 's9', 'c2', 'r2', 'e5', 'a4', 'j6', 'l3', 'o0', 'a6', 'w7', 'g8', 'r7', 'p9', 'm9', 'a5', 'i8', 'd3', 'd1', 'a5', 'i4', 'a6', 'f1', 'a4', 'e6', 'a8', 'r7', 'm5', 'd3', 'b4', 'r5', 's6']
S 151 : ['x0', 'w3', 'a4', 'd3', 'v1', 'v4', 'r8', 'f6', 'h8', 's0', 't5', 'a1', 'h2', 'm4', 'u7', 'r0', 'r0', 'o1', 'j3', 'v0', 'v4', 'd3', 'k3', 'g1', 'y1', 'k8', 'i8', 'o5', 'f0', 'b5', 'v6', 'w6']
R 151 : ['a4', 'u1', 'i8', 'p7', 'f5', 'u3', 'y3', 'y3', 'w2', 'd7', 'r4', 'r4', 'x0', 'a5', 'q8', 'i4', 'c5', 'y7', 'p7', 'h6', 'j3', 'e5', 'a8', 'n5', 'a3', 'l3', 'r4', 'c6', 's6', 'f1', 'l3', 's0']
S 152 : ['x4', 'd0', 'i8', 'u4', 'u8', 'p6', 'j2', 'r6', 'g4', 'n6', 'n0', 'a3', 't9', 'g4', 'h3', 'm3', 'p2', 'b2', 'u1', 'm8', 'e0', 'i0', 'n7', 'r1', 'h5', 'h2', 'q5', 'y1', 'h6', 'o6', 'y3', 'n1']
R 152 : ['g8', 'i8', 'f1', 'r7', 'a5', 'o6', 'a4', 'e8', 'e5', 'u7', 'w3', 'a3', 'i8', 'b0', 'a5', 'q1', 'r4', 'r0', 'c3', 'w7', 's1', 'a7', 'c7', 'j6', 'g8', 'm6', 's0', 'k7', 'v9', 'i3', 'u4', 'y2']
S 153 : ['f5', 'w2', 'r9', 'x1', 'u8', 'o7', 'c0', 'u1', 'm5', 'k2', 'w9', 'c0', 'l7', 'm6', 'v6', 's9', 'g0', 'g0', 'w6', 'n1', 'm2', 'r2', 's9', 'a0', 'y5', 'h8', 'a7', 'o6', 'o0', 'i1', 'u0', 'a0']
R 153 : ['s7', 'y2', 'x3', 'i7', 'v4', 'n6', 'n5', 'd3', 'q5', 'b3', 'a9', 'y1', 'q1', 'i8', 'x8', 'g6', 'r7', 'g6', 's1', 'r4', 'q5', 'i8', 'l2', 'b4', 'p7', 'y1', 'a3', 'x3', 'i8', 'd1', 'r0', 'g6']
S 154 : ['t6', 'v1', 'n2', 's0', 'e2', 'q8', 'l1', 't2', 'n5', 'n8', 'y2', 'k4', 'q1', 'o7', 't7', 'x6', 'v9', 'l5', 'p9', 'h5', 's0', 'h4', 'j2', 'k7', 'b5', 'l7', 'r8', 'g0', 'b1', 'w2', 'u1', 'f9']
R 154 : ['v4', 'q0', 'u7', 'l0', 'q5', 'r3', 'q8', 'q1', 'i0', 's4', 'c6', 'i3', 'e4', 'l8', 'i8', 'x8', 'j6', 'n3', 'i8', 'n4', 'n6', 'i8', 'c6', 'q3', 'h3', 'e6', 'd3', 'a4', 'y7', 'a8', 'o0', 'i4']
S 155 : ['p5', 'd7', 'j7', 'x7', 'q9', 't2', 'r3', 'k8', 'o3', 'm5', 'x2', 'm8', 'd8', 'w5', 'x1', 'b0', 'i5', 'u4', 'h0', 'j3', 'd0', 'e3', 'p7', 'w4', 'e9', 'y2', 'f0', 'l1', 'k0', 'l9', 'l6', 'r4']
R 155 : ['c8', 'a8', 'a9', 'a4', 'c6', 'w7', 'm8', 'j6', 'n8', 't7', 'g1', 'o0', 'f4', 'w7', 'n6', 'u2', 'n3', 'q0', 'a4', 'a9', 'x8', 'd1', 's6', 'k8', 'm6', 'x8', 'd1', 'i8', 'k1', 'f5', 'j3', 's1']
S 156 : ['c5', 'w5', 'm0', 'n5', 'c4', 'h5', 'r1', 'f0', 'c6', 't0', 'a7', 'q5', 'w9', 'g8', 'r4', 'n9', 'n7', 'i0', 'b3', 'h8', 'e0', 'o4', 'g9', 'r2', 'p0', 'n4', 'x8', 'x8', 'q2', 'n6', 'b3', 'v5']
R 156 : ['n5', 'q4', 'c0', 'h9', 'j3', 'w3', 'i8', 'r0', 'p7', 'r4', 'i8', 'a4', 'c3', 'v8', 'h3', 'r0', 'a7', 'q5', 'x8', 'i9', 'n8', 'v8', 'g4', 'a4', 's0', 'i9', 'c8', 'h1', 'o6', 'j6', 'u7', 'm5']
S 157 : ['k1', 'k2', 'k9', 'e3', 'n0', 'u9', 'q5', 'n8', 'd7', 'l0', 'h1', 't4', 's0', 'u6', 'i1', 'r9', 'p1', 'e2', 'x3', 'j7', 'd9', 'u3', 'd9', 'e0', 'x0', 'i7', 'u0', 'a5', 'c2', 'u9', 'o8', 'd5']
R 157 : ['s7', 'm8', 'x0', 'p7', 'c2', 'd7', 'q3', 'e8', 'a4', 'd9', 'k8', 'd7', 'h0', 'i0', 'w3', 'a9', 'd1', 'd8', 'c6', 't6', 'r4', 'b4', 'h1', 'o0', 'r2', 'q3', 'a9', 's4', 'r6', 'h1', 's1', 'w7']
S 158 : ['s4', 'r5', 'x0', 'w5', 'm8', 'p4', 'r0', 'q4', 'l1', 'g9', 'l2', 'n2', 'd5', 'k0', 'f0', 'y8', 'd8', 'b9', 'p6', 'n5', 'a4', 'y9', 'n0', 't7', 's1', 'x1', 's6', 'l1', 'l8', 'g4', 'a1', 'm8']
R 158 : ['a4', 'h3', 'w7', 'i6', 'h6', 'x8', 'r3', 'j3', 'u4', 'c0', 'j6', 'g1', 'g8', 'o0', 'p1', 'y3', 'r4', 'a6', 'd7', 'm5', 'x3', 'm5', 'w7', 'a9', 'c8', 'u7', 'a9', 'g9', 'u1', 'e8', 'p2', 'j6']
S 159 : ['a9', 'q3', 'n2', 'h7', 'q6', 'w9', 'o7', 'h6', 'b5', 's1', 'l9', 'w9', 'r2', 'l2', 'u5', 'o1', 'x1', 'p4', 'o4', 'f3', 'y1', 'k2', 's0', 'a2', 'u2', 'u4', 'm3', 'e4', 'i2', 'r8', 'j5', 'f5']
R 159 : ['a9', 'a8', 'r0', 'm7', 'x8', 'm1', 's1', 'b4', 'f8', 's7', 'i8', 'l2', 'a2', 'g9', 'r3', 'q5', 'i8', 'l3', 'm6', 'k6', 'u7', 'd1', 'x0', 'p1', 'i8', 'b0', 'n1', 'r0', 'n6', 'y7', 'c6', 'l5']
S 160 : ['y6', 'l5', 'i4', 'x3', 'p4', 'v2', 'x6', 'c7', 'w6', 'a0', 'x5', 'h0', 'p1', 'o3', 'w5', 'u7', 'a2', 'g0', 'o4', 'n9', 'e9', 'm5', 'o4', 's2', 'i6', 'k3', 'w9', 't8', 't2', 'v3', 'c0', 'c0']
R 160 : ['k3', 'x8', 'a3', 'd9', 'k2', 'x8', 'x3', 'x8', 'i8', 'c8', 'h0', 'a9', 'm6', 'x8', 'q5', 'l6', 'g6', 'u7', 'q3', 'q5', 'r4', 'd0', 'i8', 'a7', 'h0', 'd1', 'q0', 'u3', 'g6', 'i8', 'q5', 'g3']
S 161 : ['p8', 'v0', 'q3', 'p3', 'n4', 'c6', 'c0', 'e9', 's2', 'u1', 'l3', 'l7', 'v7', 'm0', 'n9', 'c1', 'k2', 'h6', 'p2', 'f7', 'd8', 'v3', 'y0', 'p8', 'u8', 'j6', 'm5', 'x1', 'r0', 'j9', 'b5', 't6']
R 161 : ['a8', 'y3', 'x8', 'l0', 'n5', 'i8', 'd3', 'a9', 'g3', 'u8', 'j4', 'x8', 'x8', 'g9', 'm6', 'c5', 'u5', 'r0', 'i8', 'r7', 'b0', 'x8', 'd3', 'x8', 'g6', 'q1', 's7', 'v8', 'p4', 'y1', 'a5', 'd0']
S 162 : ['w7', 'p0', 'k5', 'i2', 't8', 'a2', 'r4', 's6', 'a4', 'y9', 'b5', 'v9', 'y1', 'h0', 'x0', 'd7', 'f9', 'x8', 'e1', 'r3', 'm4', 'x6', 'm8', 'i0', 'a9', 'x4', 'u7', 'n9', 'k5', 'b2', 'b8', 'l8']
R 162 : ['i8', 'm1', 'u3', 'h6', 'm9', 'k1', 'a4', 'f8', 'x8', 'k0', 'm1', 'x8', 'n8', 'a2', 'q4', 'k3', 's0', 'k7', 'i6', 'a9', 'x8', 'i8', 'p9', 'm6', 'i8', 'w7', 'a8', 'd7', 'a6', 'b0', 'a4', 'w7']
S 163 : ['y2', 'd4', 'f2', 'q7', 'u2', 'g4', 'p6', 'p5', 'f6', 'j1', 'w2', 'c5', 'o7', 'v3', 'h5', 'q0', 'x0', 'p5', 'e2', 'x3', 'c1', 'v6', 'f9', 'p4', 'e1', 'l2', 'r4', 'c9', 'l3', 'f9', 'u0', 'p6']
R 163 : ['s0', 'd3', 'u7', 'i0', 'd7', 'q4', 'u4', 'a8', 'n5', 'i8', 'n6', 'i8', 'd0', 'r7', 'u4', 'b4', 'k6', 'm5', 'a8', 'n8', 'd6', 'j0', 'i8', 'p1', 'i8', 'u7', 'a9', 'k0', 'v4', 'g8', 'n3', 'u5']
S 164 : ['r7', 't2', 'y7', 'v0', 'd2', 'x0', 'q4', 'i1', 's3', 'f4', 'v5', 'e1', 'v7', 'd6', 'e7', 'l0', 'w9', 'p8', 'h2', 'f4', 'a5', 'w2', 'c6', 'u0', 'i3', 'g3', 'g4', 'm2', 'w0', 'p6', 'c5', 't7']
R 164 : ['o8', 'p4', 'x3', 'o0', 'n5', 'j6', 'm2', 'i8', 'p4', 'r3', 'q0', 'k0', 'i2', 'd7', 'p7', 'm5', 'i8', 'x8', 'f5', 'b4', 'd1', 'v8', 'c5', 'd3', 'v4', 'u8', 'u4', 'f1', 'd8', 'x8', 'd3', 'g8']
S 165 : ['i1', 'x3', 'i3', 'j8', 'w3', 'i3', 'v9', 'w5', 'd2', 'h2', 'y4', 'a0', 's5', 'j8', 'r0', 'i7', 'h8', 'b5', 'g7', 'c8', 'e6', 'b1', 'f2', 'h2', 'a0', 'j1', 'd6', 'k4', 'y4', 's5', 'i9', 'i5']
R 165 : ['a9', 'd3', 'j6', 'j6', 'y3', 'w2', 'd1', 'p7', 'c7', 'i8', 'o8', 'n5', 'x3', 'v8', 'c7', 'a8', 'i2', 'c8', 'l8', 'f1', 'a9', 'n5', 'i8', 'p1', 'i8', 'i8', 'f1', 'p7', 'r5', 'a4', 'x3', 'p7']
S 166 : ['g7', 'q2', 'u7', 'd8', 'k1', 'c5', 'u4', 'c1', 'x9', 'x2', 'c6', 'i2', 'q3', 'm7', 'x0', 'a5', 'p8', 'b2', 'q1', 'p9', 'd0', 'c5', 's8', 'a5', 'h4', 'k1', 'r0', 's8', 'o8', 's8', 's2', 'a3']
R 166 : ['m5', 'j3', 'o0', 'a4', 'e6', 't6', 'x8', 'o0', 'a4', 'm5', 'n4', 'p7', 's1', 'v8', 'a2', 'd7', 'i8', 'p7', 'n5', 'u3', 'n7', 'y3', 'g3', 'n7', 'h9', 'a4', 'o0', 'n7', 'b0', 'b0', 'a7', 'x8']
S 167 : ['d9', 'j6', 'q7', 'd5', 'q1', 'c3', 'p9', 'g2', 'e7', 'u0', 'd9', 'u4', 'l7', 'b2', 'm9', 'w7', 'w3', 'e2', 'r5', 'a2', 'q4', 'e8', 'v1', 'x6', 'g3', 'f0', 'b5', 'w2', 'u0', 'i0', 'f6', 'o3']
R 167 : ['s1', 'b0', 'x8', 'm2', 's0', 'd3', 'q3', 'q3', 'b4', 'i0', 'j3', 'm9', 'h9', 'a4', 's0', 'd3', 'a4', 'm5', 'a9', 'f5', 'x3', 'a8', 'q8', 'd1', 'b4', 'v4', 'o7', 'w2', 'e6', 'n7', 'j0', 'x8']
S 168 : ['y2', 't1', 'j4', 'q6', 'f6', 'n1', 'g9', 'q9', 'f8', 't5', 'c7', 'm6', 'p6', 'f5', 'c5', 'a8', 'o3', 'o7', 'b7', 'k3', 'y4', 'c7', 's5', 'd4', 'n6', 'd9', 'x0', 'v3', 'c4', 'p8', 'm1', 'x9']
R 168 : ['g6', 'o6', 'q3', 'a7', 'a3', 'c0', 't4', 'd7', 'u4', 'e5', 'x8', 'r7', 'e5', 's0', 'l6', 'l6', 'c3', 'a4', 'h1', 'n3', 'h6', 'm5', 'n5', 'c7', 'l3', 'd1', 'l2', 'a3', 'f4', 'n6', 'u5', 'd0']
